Code Status For :500,521,522,523,524,525,526,527,528,529,533,544,566,577,588	File Updated :03/07/2023
NPA	NXX	Use	OCN 	Company                                                     
521	379	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
521	380	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
521	381	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
521	382	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
521	383	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
521	384	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
521	385	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
521	386	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
521	387	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
521	388	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
521	389	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
521	390	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
521	391	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
521	392	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
521	393	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
521	394	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
521	395	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
521	396	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
521	397	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
521	398	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
521	399	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
521	400	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
521	401	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
521	402	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
521	403	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
521	404	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
521	405	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
521	406	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
521	407	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
521	408	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
521	409	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
521	410	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
521	411	AS	099G	T-MOBILE LICENSE LLC                                        
521	412	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
521	413	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
521	414	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
521	415	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
521	416	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
521	417	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
521	418	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
521	419	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
521	420	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
521	421	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
521	422	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
521	423	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
521	424	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
521	425	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
521	426	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
521	427	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
521	428	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
521	429	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
521	430	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
521	431	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
521	432	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
521	433	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
521	434	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
521	435	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
521	436	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
521	437	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
521	438	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
521	439	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
521	440	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
521	441	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
521	442	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
521	443	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
521	444	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
521	445	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	446	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	447	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	448	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	449	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	450	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	451	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	452	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	453	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	454	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	455	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	456	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	457	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	458	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	459	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	460	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	461	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	462	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	463	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	464	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	465	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	466	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	467	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	468	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	469	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	470	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	471	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	472	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	473	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	474	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	475	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	476	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	477	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	478	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	479	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	480	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	481	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	482	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	483	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	484	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	485	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	486	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	487	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	488	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	489	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	490	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	491	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	492	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	493	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	494	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	495	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	496	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	497	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	498	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	499	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	500	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	501	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	502	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	503	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	504	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	505	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	506	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	507	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	508	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	509	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	510	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	511	AS	099G	T-MOBILE LICENSE LLC                                        
521	512	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	513	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	514	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	515	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	516	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	517	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	518	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	519	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	520	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	521	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	522	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	523	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	524	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	525	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	526	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	527	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	528	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	529	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	530	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	531	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	532	AS	099G	T-MOBILE LICENSE LLC                                        
521	533	AS	099G	T-MOBILE LICENSE LLC                                        
521	534	AS	099G	T-MOBILE LICENSE LLC                                        
521	535	AS	099G	T-MOBILE LICENSE LLC                                        
521	536	AS	099G	T-MOBILE LICENSE LLC                                        
521	537	AS	6664	SPRINT SPECTRUM, L.P.                                       
521	538	AS	099G	T-MOBILE LICENSE LLC                                        
521	539	AS	099G	T-MOBILE LICENSE LLC                                        
521	540	AS	099G	T-MOBILE LICENSE LLC                                        
521	541	AS	6260	UNITED STATES CELLULAR CORP.                                
521	542	AS	6260	UNITED STATES CELLULAR CORP.                                
521	543	AS	099G	T-MOBILE LICENSE LLC                                        
521	544	AS	099G	T-MOBILE LICENSE LLC                                        
521	545	AS	099G	T-MOBILE LICENSE LLC                                        
521	546	AS	6260	UNITED STATES CELLULAR CORP.                                
521	547	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	548	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	549	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	550	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	551	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	552	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	553	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	554	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	555	UA	    	                                                            
521	556	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	557	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	558	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	559	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	560	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	561	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	562	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	563	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	564	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	565	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	566	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	567	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	568	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	569	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	570	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	571	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	572	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	573	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	574	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	575	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	576	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	577	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	578	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	579	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	580	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	581	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	582	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	583	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	584	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	585	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	586	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	587	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	588	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	589	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	590	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	591	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	592	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	593	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	594	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	595	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	596	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	597	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	598	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	599	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	600	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
521	601	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
